day,flux
2455613.17431,1e-18
2455613.333,3.1622776601683795e-18
2455613.90556,3.1622776601683795e-18
2455614.0,1.7782794100389228e-17
2455614.271,1.778279410038923e-18
2455614.31042,1.778279410038923e-18
2455614.90903,1.778279410038923e-18
2455615.26667,5.623413251903491e-19
2455615.271,1.778279410038923e-18
2455615.5,3.1622776601683795e-18
2455616.24861,1.778279410038923e-18
2455617.25,1.778279410038923e-18
2455617.4,5.623413251903491e-18
2455618.3,5.623413251903491e-19
2455619.25,1e-18
2455619.27,1.7782794100389227e-19
2455619.27292,3.1622776601683795e-18
2455619.292,1e-18
2455619.299,1.7782794100389227e-19
2455619.3,1.778279410038923e-18
2455619.321,3.162277660168379e-19
2455620.24653,1e-18
2455621.0,1.7782794100389228e-17
2455621.36806,3.1622776601683795e-18
2455621.5,3.162277660168379e-19
2455621.5,1e-18
2455622.2,3.162277660168379e-19
2455622.24167,5.623413251903491e-19
2455622.25417,1e-18
2455622.27,5.623413251903491e-19
2455622.2896,1e-18
2455622.3125,1e-18
2455622.5847,1.778279410038923e-18
2455623.4535,1e-18
2455623.5,5.623413251903491e-19
2455623.90833,3.162277660168379e-19
2455623.9896,1.778279410038923e-18
2455624.271,3.162277660168379e-19
2455624.90347,3.162277660168379e-19
2455625.18819,1e-18
2455625.5,3.162277660168379e-19
2455626.271,3.162277660168379e-19
2455626.3125,1.7782794100389227e-19
2455626.4563,3.1622776601683795e-18
2455627.26,3.162277660168379e-20
2455627.26,5.62341325190349e-20
2455627.271,1.7782794100389227e-19
2455627.2868,1.778279410038923e-18
2455627.3,1.7782794100389227e-19
2455627.3,1.7782794100389227e-19
2455627.3014,5.623413251903491e-18
2455628.271,1e-19
2455628.316,1e-19
2455628.4653,1.778279410038923e-18
2455628.54,5.623413251903491e-18
2455629.271,3.162277660168379e-20
2455629.2965,1.7782794100389227e-19
2455630.5549,1e-18
2455632.292,1e-20
2455634.3125,1.7782794100389227e-19
2455636.95764,3.162277660168379e-19
2455637.5,1e-19
2455639.566,5.623413251903491e-19
2455640.2917,1.778279410038923e-18
2455697.0,1e-25
2455714.8549,1e-22
2455725.866,1e-22
2455742.8,3.1622776601683792e-21
2455748.8819,3.1622776601683793e-22
2455751.8,1.7782794100389228e-20
2455751.9,3.1622776601683792e-21
2455752.8694,3.1622776601683792e-21
2455753.9729,3.162277660168379e-19
2455765.8,3.162277660168379e-19
2455769.6,1.778279410038923e-18
2455773.88889,1e-15
2455775.8,1.7782794100389227e-15
2455776.5,1.7782794100389227e-14
2455776.57,1.7782794100389227e-14
2455777.6,1.7782794100389227e-14
2455778.3229,1e-14
2455779.59,3.162277660168379e-13
2455780.6,1e-13
2455781.6,1e-12
2455781.6063,3.162277660168379e-13
2455782.6056,5.62341325190349e-13
2455782.8347,1e-12
2455783.56,5.6234132519034904e-12
2455783.57847,1e-11
2455783.9,3.1622776601683794e-12
2455784.58,3.1622776601683794e-12
2455784.8,1e-11
2455784.8681,1e-12
2455785.59,1e-10
2455785.89722,1e-11
2455786.51,1e-10
2455786.51042,1e-10
2455786.55208,5.6234132519034906e-11
2455786.8618,1.778279410038923e-10
2455787.52,1.7782794100389227e-11
2455787.6,1e-10
2455788.5549,1.778279410038923e-10
2455788.604,1e-11
2455790.61806,1.778279410038923e-10
2455790.62,1.778279410038923e-10
2455791.5,1e-10
2455791.5035,5.623413251903491e-10
2455791.58,3.1622776601683795e-10
2455791.58333,3.1622776601683795e-10
2455791.6,1.778279410038923e-10
2455792.6514,3.1622776601683795e-09
2455793.604,1.7782794100389227e-11
2455794.4688,1.778279410038923e-10
2455794.49306,1.7782794100389228e-09
2455794.56806,5.623413251903491e-09
2455794.6,1.7782794100389228e-09
2455794.625,1.7782794100389227e-11
2455795.5,1.7782794100389228e-09
2455795.8,5.623413251903491e-10
2455795.8785,3.1622776601683795e-09
2455796.46458,3.162277660168379e-08
2455796.5,1.7782794100389228e-08
2455796.56,1e-09
2455796.5625,1e-09
2455796.59,5.623413251903491e-10
2455796.6,3.1622776601683795e-10
2455797.58681,5.623413251903491e-09
2455797.59,1.7782794100389228e-09
2455797.6049,5.623413251903491e-09
2455797.61,3.1622776601683795e-09
2455797.61458,3.1622776601683795e-09
2455798.59,3.1622776601683795e-10
2455798.61,5.623413251903491e-09
2455798.61111,5.623413251903491e-09
2455798.7847,3.1622776601683795e-09
2455799.56667,3.1622776601683795e-09
2455799.6,3.1622776601683795e-09
2455799.77083,1e-08
2455800.4375,5.623413251903491e-09
2455800.46,3.1622776601683795e-09
2455800.5,5.6234132519034905e-08
2455800.5,5.623413251903491e-09
2455800.54,1.7782794100389228e-09
2455800.6361,1e-08
2455801.4826,5.6234132519034905e-08
2455801.58,1.7782794100389228e-09
2455801.61,3.162277660168379e-08
2455801.63,5.623413251903491e-09
2455801.63194,5.623413251903491e-09
2455801.7778,1.7782794100389228e-08
2455801.83681,5.623413251903491e-09
2455802.46,3.162277660168379e-08
2455802.6,1e-07
2455802.61,1e-08
2455802.6875,3.162277660168379e-08
2455802.73611,1e-08
2455802.84444,1.7782794100389228e-08
2455803.53,5.6234132519034905e-08
2455803.53472,5.6234132519034905e-08
2455804.375,5.623413251903491e-10
2455804.42014,3.162277660168379e-08
2455804.46,1.7782794100389228e-08
2455804.5,5.623413251903491e-09
2455804.53,1e-08
2455804.559,5.623413251903491e-09
2455804.56,1e-07
2455804.61,1e-08
2455804.613,5.6234132519034905e-08
2455804.8,3.162277660168379e-08
2455805.43,3.162277660168379e-08
2455805.4375,3.162277660168379e-08
2455805.4965,5.62341325190349e-07
2455805.55,3.162277660168379e-08
2455805.55278,5.6234132519034905e-08
2455805.61,3.162277660168379e-08
2455805.6674,1e-08
2455805.8006,1e-07
2455806.4653,1.7782794100389227e-07
2455806.516,1e-07
2455806.58,5.6234132519034905e-08
2455806.58333,5.6234132519034905e-08
2455806.5875,5.6234132519034905e-08
2455806.6,1e-06
2455806.6,5.6234132519034905e-08
2455806.614,1e-08
2455807.42,1e-07
2455807.47917,3.162277660168379e-08
2455807.48,3.162277660168379e-08
2455807.48611,5.6234132519034905e-08
2455807.5875,5.62341325190349e-07
2455807.6,1.7782794100389228e-08
2455807.625,3.162277660168379e-08
2455807.7028,3.162277660168379e-08
2455808.41,3.162277660168379e-07
2455808.44,5.6234132519034905e-08
2455808.44861,1.7782794100389227e-07
2455808.5,1e-07
2455808.5,1e-06
2455808.59306,1.7782794100389227e-07
2455808.625,5.6234132519034905e-08
2455809.4343,1.778279410038923e-06
2455809.50347,1e-07
2455810.441,1e-07
2455810.4965,3.162277660168379e-07
2455810.5,5.62341325190349e-07
2455810.5,1.333521432163324e-07
2455810.604,1e-07
2455811.2257,1e-07
2455811.3208,3.1622776601683795e-09
2455811.4,1e-07
2455811.4,1.7782794100389227e-07
2455811.45,1.778279410038923e-06
2455811.49792,5.6234132519034905e-08
2455811.5042,3.162277660168379e-07
2455811.5382,5.62341325190349e-07
2455811.56806,3.162277660168379e-07
2455811.57,3.162277660168379e-07
2455811.6,3.162277660168379e-08
2455811.61,1e-07
2455811.6146,1.7782794100389227e-07
2455811.9,1e-07
2455812.45486,5.6234132519034905e-08
2455812.4583,3.162277660168379e-07
2455814.2083,1.7782794100389227e-07
2455814.75069,1.7782794100389227e-07
2455814.8333,1.7782794100389227e-07
2455814.9,1.7782794100389227e-07
2455815.41,1.7782794100389227e-07
2455815.42,1e-07
2455815.44,5.62341325190349e-07
2455815.462,5.6234132519034905e-08
2455815.4806,3.162277660168379e-07
2455815.5,1.7782794100389227e-07
2455815.53,1e-07
2455815.6146,1e-06
2455815.63,1e-07
2455816.4,1e-07
2455816.59722,3.162277660168379e-07
2455817.2604,1.6788040181225588e-07
2455817.309,5.62341325190349e-07
2455817.41,5.62341325190349e-07
2455817.60417,3.162277660168379e-07
2455817.619,1.7782794100389228e-08
2455817.63,1e-07
2455817.7,5.62341325190349e-07
2455818.41,1e-06
2455818.5,5.62341325190349e-07
2455818.64583,1.778279410038923e-06
2455818.65,1.778279410038923e-06
2455818.88819,5.6234132519034905e-08
2455819.42,5.62341325190349e-07
2455819.4687,5.62341325190349e-07
2455819.5,1.778279410038923e-06
2455819.625,5.62341325190349e-07
2455820.43,1e-06
2455820.4896,5.62341325190349e-07
2455820.60972,5.62341325190349e-07
2455821.41,5.62341325190349e-07
2455821.42,3.162277660168379e-07
2455821.7882,1e-06
2455822.0868,3.162277660168379e-06
2455822.4,1e-06
2455822.40972,1e-06
2455822.43125,1.778279410038923e-06
2455822.4646,1.778279410038923e-06
2455822.6,3.162277660168379e-07
2455822.63,1.778279410038923e-06
2455822.69653,1e-06
2455823.257,5.011872336272725e-07
2455823.396,5.62341325190349e-07
2455823.4,1e-06
2455823.58,1e-06
2455823.58333,1e-06
2455823.59097,1e-06
2455823.7968,1e-06
2455823.8,5.62341325190349e-07
2455824.11806,1.778279410038923e-06
2455824.396,5.62341325190349e-07
2455824.4347,1e-07
2455824.6875,3.162277660168379e-06
2455825.44861,3.162277660168379e-06
2455825.451,5.62341325190349e-07
2455825.5,3.162277660168379e-06
2455825.6,1.778279410038923e-06
2455825.6958,1.7782794100389227e-07
2455825.8,3.162277660168379e-07
2455826.4,1e-06
2455826.42,3.162277660168379e-07
2455826.43,1.778279410038923e-06
2455826.4507,3.162277660168379e-07
2455826.459,1e-06
2455826.46,5.62341325190349e-07
2455826.56,1e-06
2455826.5625,1e-06
2455827.36389,3.162277660168379e-06
2455827.6354,5.6234132519034905e-08
2455827.7,3.162277660168379e-06
2455827.7309,1e-06
2455828.396,1.778279410038923e-06
2455828.4,5.62341325190349e-07
2455828.4201,1e-06
2455828.42708,3.162277660168379e-06
2455828.44861,1e-06
2455828.45,1e-06
2455828.46,5.62341325190349e-07
2455828.5,3.162277660168379e-06
2455828.5535,1e-06
2455828.57292,1.778279410038923e-06
2455828.605,3.162277660168379e-06
2455828.625,1.778279410038923e-06
2455828.63,5.62341325190349e-07
2455828.64514,1.778279410038923e-06
2455828.65,1.778279410038923e-06
2455829.3417,1.778279410038923e-06
2455829.37,1.778279410038923e-06
2455829.3718,1.1885022274370166e-06
2455829.4,1.778279410038923e-06
2455829.40347,5.62341325190349e-07
2455829.41,3.162277660168379e-07
2455829.43819,3.162277660168379e-06
2455829.45486,1.778279410038923e-06
2455829.46,5.62341325190349e-07
2455829.46,3.162277660168379e-07
2455829.46528,5.62341325190349e-07
2455829.5,5.62341325190349e-07
2455829.54514,5.62341325190349e-07
2455829.6035,1.778279410038923e-06
2455829.69097,1.778279410038923e-06
2455830.38403,3.162277660168379e-06
2455830.42,5.62341325190349e-07
2455830.499,3.162277660168379e-07
2455830.50625,5.62341325190349e-07
2455830.5208,1e-06
2455830.57986,1e-05
2455830.6264,5.623413251903491e-09
2455830.6875,3.162277660168379e-06
2455830.8521,1e-06
2455831.4234,1e-06
2455831.4438,1e-06
2455831.5,1.778279410038923e-06
2455831.5049,1e-07
2455831.541,1e-06
2455831.6493,1e-07
2455831.8271,3.162277660168379e-06
2455832.0868,1.778279410038923e-06
2455832.359,1e-06
2455832.375,1.778279410038923e-06
2455832.38,3.162277660168379e-06
2455832.4,1.778279410038923e-06
2455832.4,1.778279410038923e-06
2455832.434,1.778279410038923e-06
2455832.4927,1.778279410038923e-06
2455832.52778,1.778279410038923e-06
2455832.53,1.778279410038923e-06
2455832.5819,1e-06
2455832.7826,1e-06
2455832.8271,5.62341325190349e-07
2455833.29375,3.162277660168379e-06
2455833.34,1e-06
2455833.4,5.62341325190349e-07
2455833.403,3.162277660168379e-06
2455833.4507,3.162277660168379e-07
2455833.466,1.778279410038923e-06
2455833.5,1e-06
2455833.5,5.62341325190349e-07
2455833.59,1.778279410038923e-06
2455833.5986,1e-06
2455833.62,3.162277660168379e-07
2455833.8,1e-06
2455833.8257,5.62341325190349e-07
2455834.29,3.162277660168379e-07
2455834.33958,3.162277660168379e-06
2455834.389,1.778279410038923e-06
2455834.4,1.778279410038923e-06
2455834.4,1e-06
2455834.42708,5.62341325190349e-07
2455834.4439,1e-06
2455834.59,1e-06
2455834.59028,1e-06
2455834.6576,1e-06
2455834.7,1e-06
2455834.84722,1.778279410038923e-06
2455835.34931,3.162277660168379e-06
2455835.37569,1.778279410038923e-06
2455835.38,1e-06
2455835.38,1e-06
2455835.396,1.778279410038923e-06
2455835.4,5.62341325190349e-07
2455835.4,1e-06
2455835.40833,1.778279410038923e-06
2455835.42,5.62341325190349e-07
2455835.4521,1.778279410038923e-06
2455835.6403,1e-06
2455835.647,1e-06
2455836.1125,3.162277660168379e-06
2455836.375,1.778279410038923e-06
2455836.375,1.778279410038923e-06
2455836.39583,3.162277660168379e-07
2455836.42,1.778279410038923e-06
2455836.45,1e-07
2455836.47,1e-06
2455836.48,3.162277660168379e-07
2455836.51,5.62341325190349e-07
2455836.6,1e-06
2455836.61458,3.162277660168379e-06
2455836.6875,3.162277660168379e-07
2455836.72708,1e-07
2455836.9,3.162277660168379e-07
2455837.38056,3.162277660168379e-06
2455837.4035,5.6234132519034905e-08
2455837.40764,3.162277660168379e-06
2455837.4837,1e-06
2455837.6,1.7782794100389227e-07
2455837.61,1e-06
2455837.61111,1e-06
2455837.6375,1e-06
2455837.64,1e-07
2455837.642,5.62341325190349e-07
2455837.70833,1e-06
2455838.36667,3.162277660168379e-06
2455838.394,1e-06
2455838.4,5.62341325190349e-07
2455838.41,3.162277660168379e-07
2455838.45833,1e-06
2455838.54514,1.778279410038923e-06
2455838.55,1.778279410038923e-06
2455838.6,3.162277660168379e-07
2455839.35,5.62341325190349e-07
2455839.35,1e-06
2455839.43,3.162277660168379e-07
2455839.61458,5.62341325190349e-07
2455839.63542,1e-06
2455839.66042,1.7782794100389227e-07
2455839.6667,3.162277660168379e-07
2455840.8674,5.6234132519034905e-08
2455841.354,5.62341325190349e-07
2455841.3903,5.6234132519034905e-08
2455841.42,5.6234132519034905e-08
2455841.45278,1.7782794100389227e-07
2455841.75972,3.162277660168379e-08
2455842.3611,3.162277660168379e-07
2455842.4243,1.7782794100389227e-07
2455842.59,1.7782794100389227e-07
2455842.6111,1.7782794100389227e-07
2455842.73056,2.371373705661655e-08
2455843.354,5.62341325190349e-07
2455843.4049,1e-07
2455843.708,5.62341325190349e-07
2455844.38889,5.6234132519034905e-08
2455844.63,1e-08
2455844.76319,1.7782794100389228e-08
2455845.066,5.62341325190349e-07
2455845.4,1.7782794100389227e-07
2455845.4132,1.7782794100389227e-07
2455845.55139,5.6234132519034905e-08
2455847.354,1e-07
2455847.3819,1.7782794100389227e-07
2455847.6826,5.623413251903491e-09
2455848.209,5.62341325190349e-07
2455848.3,1.7782794100389228e-08
2455848.354,5.6234132519034905e-08
2455848.3646,1e-07
2455848.4,1e-08
2455848.41,3.162277660168379e-07
2455849.04375,1e-06
2455849.37,1.7782794100389227e-07
2455849.4,1e-08
2455849.424,5.6234132519034905e-08
2455849.4826,5.6234132519034905e-08
2455850.4375,5.6234132519034905e-08
2455850.4674,1.7782794100389228e-08
2455850.675,3.1622776601683795e-09
2455850.7076,5.6234132519034905e-08
2455851.10069,1e-09
2455851.1771,6.309573444801943e-09
2455851.3,1e-08
2455851.3319,5.6234132519034905e-08
2455851.3367,1.333521432163324e-07
2455851.35,5.623413251903491e-09
2455851.36,1e-07
2455851.36806,5.6234132519034905e-08
2455851.38,5.623413251903491e-09
2455851.39,1.7782794100389227e-07
2455851.4618,1.7782794100389228e-08
2455851.4708,1e-08
2455851.5,1e-09
2455851.6,3.162277660168379e-08
2455851.64583,1e-08
2455852.31806,3.162277660168379e-08
2455852.33,1e-08
2455852.33,1e-07
2455852.4,3.162277660168379e-08
2455852.4,5.623413251903491e-09
2455852.417,1e-07
2455852.5,5.623413251903491e-09
2455852.6311,3.162277660168379e-08
2455852.667,3.162277660168379e-08
2455853.2708,5.623413251903491e-10
2455853.2813,5.623413251903491e-09
2455853.3403,1.7782794100389228e-08
2455853.375,5.623413251903491e-09
2455854.40278,1e-08
2455854.40625,3.1622776601683795e-09
2455854.434,1.7782794100389228e-08
2455854.64236,5.623413251903491e-09
2455855.3729,1.778279410038923e-10
2455855.375,3.162277660168379e-08
2455855.37639,3.1622776601683795e-09
2455855.37639,1.7782794100389228e-09
2455855.3819,3.1622776601683795e-09
2455855.5764,1.7782794100389228e-09
2455855.667,1.7782794100389228e-08
2455856.05903,5.6234132519034905e-08
2455856.33125,1e-08
2455856.424,1.7782794100389228e-08
2455856.44097,1e-08
2455856.5021,1.7782794100389228e-09
2455856.57361,1e-08
2455856.6,5.623413251903491e-10
2455856.667,1.7782794100389228e-08
2455857.30764,1.778279410038923e-10
2455857.3153,1e-08
2455857.3354,3.1622776601683795e-10
2455857.3611,1e-09
2455857.37917,5.623413251903491e-09
2455857.3819,1.7782794100389228e-08
2455857.4,1e-09
2455857.4,3.1622776601683795e-09
2455857.4,5.623413251903491e-10
2455857.41,1e-08
2455857.4257,3.1622776601683795e-09
2455857.49444,3.1622776601683795e-10
2455857.5,3.1622776601683795e-10
2455857.8486,5.623413251903491e-10
2455857.9861,3.1622776601683795e-10
2455858.07917,1e-10
2455858.2931,1e-09
2455858.354,1e-08
2455858.3736,1.7782794100389228e-08
2455858.46667,5.623413251903491e-09
2455859.01667,5.623413251903491e-10
2455859.36597,5.623413251903491e-09
2455859.42014,1e-08
2455859.6111,1.7782794100389228e-09
2455859.99097,5.623413251903491e-10
2455860.3316,1.7782794100389228e-09
2455860.36,5.623413251903491e-10
2455860.3618,1e-07
2455860.3681,1e-08
2455860.382,3.1622776601683795e-09
2455860.5486,5.623413251903491e-10
2455860.5521,5.623413251903491e-10
2455860.5542,1.778279410038923e-10
2455860.6175,5.623413251903491e-10
2455860.6604,1.778279410038923e-10
2455861.05625,5.623413251903491e-09
2455861.3,1.7782794100389227e-11
2455861.333,5.623413251903491e-09
2455861.37083,3.1622776601683795e-10
2455861.3715,1e-09
2455861.40625,1e-09
2455861.41944,5.623413251903491e-10
2455862.0111,1.778279410038923e-10
2455862.02083,3.1622776601683795e-10
2455862.3125,1e-10
2455862.375,3.1622776601683795e-09
2455862.5674,1e-09
2455862.6,5.6234132519034906e-11
2455862.625,3.1622776601683795e-10
2455862.76181,1e-09
2455862.97292,3.1622776601683795e-10
2455863.36667,1.778279410038923e-10
2455863.3681,5.623413251903491e-09
2455863.38,5.623413251903491e-10
2455863.4375,1e-11
2455863.5215,3.1622776601683795e-10
2455863.74375,3.1622776601683794e-11
2455863.97847,3.1622776601683795e-10
2455863.98333,3.1622776601683795e-10
2455864.4,1.778279410038923e-10
2455864.42361,1.778279410038923e-10
2455864.713,5.623413251903491e-10
2455864.80972,1e-10
2455864.98889,3.1622776601683795e-10
2455865.04861,3.1622776601683795e-10
2455865.2847,5.6234132519034906e-11
2455865.4042,1.778279410038923e-10
2455865.43056,3.1622776601683795e-10
2455865.9757,1e-10
2455865.98264,1.778279410038923e-10
2455866.33,1e-10
2455866.375,5.623413251903491e-10
2455866.413,1e-12
2455866.4625,1.778279410038923e-10
2455866.4722,1.7782794100389227e-11
2455866.5,1e-11
2455866.5,1.778279410038923e-10
2455866.5909,1.778279410038923e-10
2455866.6,1.7782794100389227e-11
2455866.7,5.6234132519034906e-11
2455867.3,1.778279410038923e-10
2455867.34,1e-11
2455867.35,5.6234132519034904e-12
2455867.375,5.623413251903491e-10
2455867.377,1e-10
2455867.4,1e-10
2455867.4,1e-10
2455867.41181,3.1622776601683794e-11
2455867.4576,3.1622776601683795e-10
2455867.4896,3.1622776601683794e-11
2455867.5306,3.1622776601683795e-10
2455867.68819,1e-10
2455867.86806,3.1622776601683794e-11
2455867.95972,1.778279410038923e-10
2455868.4,1e-11
2455868.68056,1.778279410038923e-10
2455868.722,5.6234132519034906e-11
2455869.27014,1e-10
2455869.3049,1.778279410038923e-10
2455869.4,1e-11
2455869.93194,1.778279410038923e-10
2455869.9861,1.7782794100389227e-11
2455870.3882,1.778279410038923e-10
2455870.4,1e-11
2455870.4799,1.778279410038923e-10
2455870.6125,3.1622776601683794e-11
2455871.35,1e-11
2455871.38,5.6234132519034904e-12
2455871.4382,1.7782794100389227e-11
2455871.5,5.6234132519034904e-12
2455871.51042,1.7782794100389227e-11
2455871.5875,1e-10
2455871.6243,5.6234132519034906e-11
2455871.62708,1e-10
2455871.677,3.1622776601683795e-10
2455871.73333,1e-11
2455872.6,3.1622776601683794e-12
2455872.93264,3.1622776601683795e-10
2455873.26389,1e-10
2455873.3125,5.6234132519034906e-11
2455873.92847,5.623413251903491e-10
2455874.09861,3.1622776601683794e-12
2455874.26736,1e-10
2455874.3,1.7782794100389227e-11
2455874.35,5.6234132519034904e-12
2455874.5,3.1622776601683794e-12
2455874.94444,1.778279410038923e-10
2455875.05764,1e-10
2455875.325,1.7782794100389227e-11
2455875.4,1e-11
2455876.2674,5.6234132519034906e-11
2455876.3,1e-11
2455876.5976,1.7782794100389227e-11
2455876.95833,1.778279410038923e-10
2455877.27,1e-10
2455877.2778,5.6234132519034906e-11
2455877.4,1e-11
2455877.417,1e-10
2455877.42,3.1622776601683794e-12
2455877.90347,1e-10
2455878.14028,3.1622776601683794e-12
2455878.25,3.1622776601683794e-12
2455878.26,3.1622776601683794e-12
2455878.316,1.7782794100389227e-11
2455878.3833,1e-11
2455878.417,1e-10
2455878.94236,1.7782794100389227e-11
2455879.02014,1e-11
2455879.21806,5.6234132519034906e-11
2455879.3806,3.1622776601683794e-11
2455879.94167,1.7782794100389227e-11
2455880.31528,5.6234132519034904e-12
2455880.5701,3.1622776601683794e-12
2455880.91667,1e-11
2455880.91736,1e-11
2455880.9667,3.1622776601683794e-12
2455881.3,1e-11
2455881.3021,5.6234132519034904e-12
2455881.31,3.1622776601683794e-12
2455881.31597,3.1622776601683794e-12
2455881.32,1.7782794100389227e-13
2455881.37847,1e-12
2455881.69236,1e-12
2455882.25972,5.6234132519034904e-12
2455882.2708,5.6234132519034904e-12
2455882.3,3.162277660168379e-13
2455882.33,1.7782794100389228e-12
2455882.5,5.62341325190349e-13
2455883.02292,5.6234132519034904e-12
2455883.24583,1.7782794100389228e-12
2455883.33,1.7782794100389228e-12
2455883.34,3.162277660168379e-13
2455883.362,3.162277660168379e-13
2455883.3854,5.62341325190349e-13
2455883.3972,5.62341325190349e-13
2455883.4354,5.6234132519034904e-12
2455883.458,3.1622776601683794e-12
2455883.4583,3.162277660168379e-13
2455883.5139,1.7782794100389228e-12
2455883.68889,5.6234132519034904e-12
2455883.95764,1.7782794100389227e-11
2455884.4,3.1622776601683794e-12
2455884.4347,5.62341325190349e-13
2455884.5,3.162277660168379e-13
2455885.01319,5.62341325190349e-13
2455885.31458,5.62341325190349e-13
2455885.35,3.1622776601683794e-12
2455885.444,3.162277660168379e-13
2455885.45,5.6234132519034904e-12
2455885.4549,5.6234132519034904e-12
2455885.5542,5.6234132519034904e-12
2455885.59167,1.7782794100389228e-12
2455886.396,3.1622776601683794e-12
2455886.4,1.7782794100389227e-13
2455886.571,3.162277660168379e-13
2455886.8958,3.1622776601683794e-12
2455886.93333,3.1622776601683794e-12
2455887.20972,3.1622776601683794e-12
2455887.2847,1e-12
2455887.4,1e-13
2455887.61111,3.1622776601683794e-12
2455887.6875,1.7782794100389228e-12
2455887.72431,4.2169650342858226e-13
2455887.9167,3.1622776601683794e-12
2455887.91875,3.1622776601683794e-12
2455888.22431,1.7782794100389228e-12
2455888.2568,3.1622776601683794e-12
2455888.396,1e-13
2455888.68403,1e-14
2455889.20556,1.7782794100389228e-12
2455889.25,1e-12
2455889.28611,5.62341325190349e-13
2455889.3021,5.62341325190349e-13
2455889.35417,5.62341325190349e-13
2455889.3597,1e-12
2455889.4,5.6234132519034906e-14
2455889.5301,3.162277660168379e-13
2455890.51597,1e-13
2455890.7,5.62341325190349e-13
2455891.2414,1.333521432163324e-12
2455891.2535,5.62341325190349e-13
2455891.34,1e-13
2455891.396,1.7782794100389227e-14
2455891.403,3.162277660168379e-13
2455891.4236,1.7782794100389228e-12
2455891.438,1e-12
2455891.5,1e-13
2455891.5,1.7782794100389227e-13
2455891.95694,3.1622776601683794e-12
2455892.33,3.162277660168379e-13
2455892.33681,3.162277660168379e-13
2455892.4,5.62341325190349e-13
2455892.92014,3.1622776601683794e-12
2455893.24028,1e-13
2455893.3201,1e-13
2455893.364,1e-13
2455893.396,1e-12
2455893.3993,1.7782794100389227e-13
2455893.4,3.1622776601683796e-14
2455893.4479,5.62341325190349e-13
2455893.4715,3.162277660168379e-13
2455893.91875,1.7782794100389228e-12
2455894.19,3.1622776601683794e-12
2455894.2,3.162277660168379e-13
2455894.21111,5.62341325190349e-13
2455894.25,1.7782794100389227e-14
2455894.2503,2.3713737056616554e-13
2455894.2542,1.7782794100389228e-12
2455894.27,1e-12
2455894.29,1e-13
2455894.375,5.62341325190349e-13
2455894.712,1.7782794100389227e-13
2455894.94375,1e-12
2455895.26667,3.162277660168379e-13
2455895.2847,1e-13
2455895.3,5.6234132519034906e-14
2455895.3701,1.7782794100389227e-14
2455895.3819,1e-13
2455895.4285,1e-13
2455895.4653,3.162277660168379e-13
2455895.93264,1e-12
2455896.3194,1.7782794100389227e-13
2455896.375,5.62341325190349e-13
2455896.4778,3.162277660168379e-13
2455896.5111,1.7782794100389227e-13
2455896.95139,1e-12
2455897.351,1e-13
2455897.9125,1.7782794100389227e-13
2455897.91944,5.62341325190349e-13
2455898.26389,5.6234132519034906e-14
2455898.2708,1.7782794100389227e-13
2455898.34,1.7782794100389227e-13
2455898.5,1.7782794100389227e-14
2455898.53819,1.7782794100389227e-13
2455898.68403,3.162277660168379e-13
2455899.3889,1e-13
2455899.62292,2.3713737056616554e-13
2455899.73333,5.6234132519034906e-14
2455899.8632,3.162277660168379e-13
2455901.22,1.7782794100389227e-14
2455901.2699,7.498942093324558e-14
2455901.2875,1e-13
2455901.3021,1e-13
2455901.31736,1e-13
2455901.384,1e-14
2455902.34722,5.6234132519034906e-14
2455902.9125,1.7782794100389227e-13
2455902.93403,1e-14
2455903.316,3.1622776601683794e-15
2455903.3667,1.7782794100389227e-14
2455903.4063,5.6234132519034906e-14
2455903.4139,1e-13
2455903.51528,1.7782794100389227e-15
2455903.5278,1e-13
2455903.6,3.1622776601683796e-14
2455903.91944,5.6234132519034906e-14
2455904.18,1.7782794100389227e-13
2455904.2,5.6234132519034906e-14
2455904.23,1.7782794100389227e-15
2455904.9653,3.162277660168379e-13
2455905.38,1e-14
2455905.91736,3.1622776601683796e-14
2455906.175,1.7782794100389227e-14
2455906.47153,1e-15
2455906.4931,3.1622776601683796e-14
2455906.75694,1.7782794100389227e-14
2455907.2125,3.1622776601683796e-14
2455907.4,1e-13
2455907.56181,4.2169650342858226e-15
2455907.93125,3.1622776601683796e-14
2455908.2,5.6234132519034904e-15
2455908.25,1.7782794100389227e-13
2455908.2771,5.6234132519034904e-15
2455908.3333,3.1622776601683796e-14
2455908.3813,5.6234132519034904e-15
2455908.51476,1.7782794100389227e-15
2455908.97361,1.7782794100389227e-14
2455909.01944,3.1622776601683796e-14
2455909.25,3.1622776601683794e-15
2455909.3229,3.1622776601683796e-14
2455910.441,1.7782794100389227e-15
2455910.9188,1e-14
2455911.31597,1e-15
2455911.5271,1e-14
2455912.48264,1.7782794100389228e-16
2455912.64931,1.7782794100389227e-15
2455913.22,1e-15
2455913.2729,3.1622776601683793e-16
2455913.3465,5.62341325190349e-17
2455913.357,1.7782794100389228e-16
2455913.3924,1.7782794100389227e-15
2455913.4361,1e-14
2455913.5,1e-15
2455913.60764,2.3713737056616553e-15
2455914.2,3.1622776601683793e-16
2455914.22292,1e-15
2455914.24,3.1622776601683793e-16
2455914.25,3.1622776601683796e-14
2455914.3389,1.7782794100389228e-16
2455914.37,1.7782794100389228e-16
2455914.5,1.7782794100389227e-15
