day,magnitude
754.7242999998853,3.5
754.7818999998271,3.4
754.7960000000894,2.9
755.6499999999069,3.8
755.6999999997206,3.8
755.7549000000581,3.5
755.7999999998137,3.6
755.8125,3.7
755.8199999998324,3.7
755.9229199998081,3.7
756.0041700000875,3.4
756.3610999998637,3.7
756.6000000000931,3.5
756.6082999999635,3.8
756.6200000001118,3.7
756.6291999998502,3.8
756.6381999999285,3.8
756.6999999997206,3.6
756.6999999997206,3.3
756.7199999997392,3.4
756.7399999997579,3.8
756.7900000000373,3.7
756.8999999999069,3.8
756.9520999998786,3.5
756.9770800000988,3.7
757.0,3.7
757.2749999999069,3.6
757.5874999999069,3.7
757.6499999999069,2.9
757.6763899996877,3.5
757.679999999702,3.6
757.6938000000082,3.9
757.7215999998152,3.7
757.8999999999069,3.7
757.8999999999069,3.8
757.9599999999627,3.4
758.0090000000782,3.6
758.0249999999069,3.8
758.6499999999069,2.9
758.679999999702,3.8
758.685399999842,4.0
758.6999999997206,3.6
758.8131999997422,3.8
758.8999999999069,3.2
758.9499999997206,3.2
759.2749999999069,3.7
759.5986099997535,3.2
759.6000000000931,3.5
759.6000000000931,3.5
759.6187499999069,3.9
759.7006999999285,3.7
759.7020799997263,3.8
759.7999999998137,4.0
759.9099999996834,3.3
760.3514000000432,3.7
760.4493100000545,3.7
760.7332999999635,3.6
760.8999999999069,3.5
761.0,3.5
761.3201399999671,3.9
761.589999999851,3.8
761.6000000000931,3.8
761.6080000000075,2.9
761.6300999997184,3.8
761.6686999998055,3.8
761.7229200000875,3.7
761.7311999998055,3.3
761.7360999998637,3.7
761.7999999998137,3.6
761.8681000000797,4.1
761.8999999999069,3.5
762.6000000000931,3.5
762.6000000000931,3.7
762.6000000000931,3.8
762.6000000000931,3.9
762.6099999998696,3.5
762.6499999999069,3.8
762.65625,3.7
762.6899999999441,3.9
762.6999999997206,3.7
762.6999999997206,3.8
762.6999999997206,3.6
762.8999999999069,3.4
762.955559999682,3.8
763.3618000000715,3.7
763.6812999998219,3.6
763.6847199997865,3.8
763.7055999999866,3.7
764.029899999965,3.6
764.6000000000931,3.8
764.6895999996923,3.5
764.8659999999218,3.3
765.4402799997479,3.8
765.75,3.6
765.8667000001296,3.4
766.6000000000931,3.8
766.7541999998502,3.7
767.6000000000931,3.6
767.6013899999671,3.7
767.6099999998696,3.9
767.6099999998696,3.6
767.6400000001304,3.3
767.6400000001304,3.5
767.688000000082,3.0
767.6999999997206,3.6
767.7999999998137,3.5
767.7999999998137,3.8
768.589999999851,3.7
768.6000000000931,3.7
768.6000000000931,3.9
768.6000000000931,3.7
768.6187999998219,3.8
768.6499999999069,3.9
768.679999999702,3.6
768.6812499999069,3.8
769.2749999999069,3.6
769.6000000000931,3.8
769.6000000000931,3.7
769.6437999997288,3.9
769.6999999997206,3.5
771.6222199997865,3.8
771.628500000108,3.9
771.6817999999039,3.9
772.3437999999151,3.8
772.6000000000931,3.5
772.691000000108,3.9
772.7097000000067,3.9
772.7160000000149,4.0
772.7382000000216,4.0
772.7431000000797,3.9
772.8999999999069,4.0
773.0368099999614,3.9
773.3291699998081,3.9
773.6999999997206,3.5
773.7999999998137,3.8
773.8707999996841,3.5
773.9763899999671,3.9
774.0284699997865,3.7
774.6812999998219,3.7
774.8854000000283,4.2
774.9499999997206,4.2
775.0041999998502,3.9
775.3944000001065,3.6
775.6400000001304,4.0
775.6400000001304,4.0
775.6499999999069,3.9
775.6999999997206,3.8
775.7099999999627,3.6
775.8999999999069,3.2
776.1000000000931,3.9
776.3999999999069,3.9
776.4430599999614,3.4
776.6000000000931,3.9
776.6568999998271,4.2
777.3500000000931,4.0
777.6400000001304,3.9
777.6680999998935,4.0
777.6895999996923,4.0
777.7576000001281,3.7
777.7895999997854,4.1
778.3555999998935,3.7
778.4764000000432,3.7
778.6000000000931,4.2
778.6999999997206,3.7
778.715299999807,4.0
779.0,4.0
779.589999999851,4.0
779.6041699997149,3.8
779.6999999997206,3.7
779.7256999998353,3.9
779.7539999997243,3.2
779.8999999999069,4.6
779.9812499997206,3.9
780.3409699997865,3.9
780.720100000035,4.3
780.7436999999918,4.0
780.7717999997549,4.3
780.7999999998137,4.0
780.8999999999069,3.3
781.3062499999069,4.0
781.6381999999285,4.0
781.7319000000134,3.9
781.8999999999069,4.1
781.8999999999069,4.4
782.0,4.2
782.4624999999069,3.9
782.7180999997072,3.9
782.7264000000432,4.2
782.7325999997556,4.2
783.3069400000386,4.0
783.5800000000745,4.2
783.6200000001118,4.2
783.75,4.0
783.7999999998137,3.9
783.8999999999069,4.1
784.3687999998219,4.0
784.6000000000931,4.2
784.6000000000931,3.9
784.6499999999069,3.6
784.6888999999501,4.1
784.6986099998467,3.9
784.6999999997206,4.1
784.9444399997592,3.9
785.6099999998696,4.0
785.6299999998882,4.0
785.6299999998882,4.1
785.6361099998467,4.1
785.6599999996834,4.3
785.6599999996834,4.0
785.7014000001363,4.2
785.7820000001229,4.1
785.7853999999352,4.5
786.4229199998081,3.7
786.625,4.2
786.6639000000432,4.1
788.3867999999784,4.3
788.4347000000998,4.0
788.6710000000894,4.1
788.6757000000216,4.8
788.7999999998137,4.1
789.6124999998137,4.2
789.6916700000875,4.0
790.4728999999352,4.2
791.0006900001317,4.2
791.6707999999635,4.3
791.7653000000864,4.7
791.7999999998137,4.2
791.8999999999069,4.3
792.4548599999398,3.9
792.6000000000931,4.5
792.8027800000273,4.5
792.8999999999069,4.4
792.9069400001317,4.3
793.6792000001296,4.4
793.7242999998853,4.3
793.9208299997263,4.1
794.4243000000715,4.3
794.8999999999069,4.3
795.7242999998853,4.4
796.6416699998081,4.4
796.6499999999069,4.3
796.6599999996834,4.4
796.6847000000998,4.3
796.8999999999069,5.0
796.955559999682,4.5
797.152999999933,4.3
798.3201000001281,4.6
798.4173999996856,4.3
798.6395999998786,4.5
798.6812999998219,4.5
799.6403000000864,4.6
800.3082999996841,4.4
800.6999999997206,4.7
800.7042000000365,4.9
800.7146000000648,5.0
801.3964999997988,4.3
801.6000000000931,4.9
801.6400000001304,5.0
801.6999999997206,4.7
801.6999999997206,5.0
801.7333299997263,4.7
802.6395999998786,4.5
802.6999999997206,4.4
802.7124999999069,4.4
802.8999999999069,5.2
802.8999999999069,4.7
803.8965300000273,4.7
803.8999999999069,4.7
803.8999999999069,4.8
803.9673600001261,4.5
804.3131999997422,4.5
804.6919999998063,4.0
804.7020999998786,4.8
804.7124999999069,4.8
805.4381999997422,4.3
805.6299999998882,4.9
805.6699999999255,4.9
805.6699999999255,4.6
805.8610999998637,4.7
805.9784999997355,4.9
806.3201399999671,5.0
806.6631999998353,4.9
806.7999999998137,4.6
806.8999999999069,5.4
806.9673600001261,4.7
807.3708299999125,4.4
807.6812999998219,5.0
807.6999999997206,5.0
807.7999999998137,5.6
807.9138899999671,4.9
808.6000000000931,5.1
808.6299999998882,5.4
808.6299999998882,5.2
808.6499999999069,5.2
808.6699999999255,4.8
808.7999999998137,4.8
809.3395799999125,5.1
809.3964999997988,4.7
809.6326399999671,5.0
809.6599999996834,5.1
809.6699999999255,4.9
809.6999999997206,5.0
809.7333299997263,4.5
809.8999999999069,5.5
810.3145999996923,4.7
810.6493099997751,4.9
810.6919999998063,4.0
810.6986099998467,4.9
810.6999999997206,5.0
810.7999999998137,5.4
811.6299999998882,5.0
811.6400000001304,5.0
811.6699999999255,5.5
811.7042000000365,4.7
811.7132000001147,5.2
811.8999999999069,5.7
812.0,5.0
812.4068999998271,4.9
812.8999999999069,5.8
812.9701399998739,5.2
813.4256899999455,4.6
813.8999999999069,5.0
813.8999999999069,6.0
813.9437500000931,5.1
814.6000000000931,5.0
814.643059999682,5.1
814.8999999999069,6.1
814.8999999999069,5.3
815.6299999998882,5.0
815.6400000001304,5.5
816.7124999999069,5.1
817.6951399999671,5.5
817.6999999997206,5.4
818.3152799997479,5.0
818.6299999998882,5.7
818.6374999997206,5.3
818.6899999999441,5.8
818.9319400000386,5.0
819.3006899999455,5.2
819.6985999997705,5.5
819.7097000000067,5.2
819.7228999999352,5.4
820.2958299997263,5.2
820.6569400001317,5.3
820.7541700000875,5.2
821.4298600000329,5.3
822.9138899999671,5.2
823.4589999997988,5.4
824.8999999999069,5.8
826.6400000001304,5.9
826.6400000001304,5.5
826.6710000000894,4.7
827.6680999998935,5.4
828.3687499999069,5.6
828.6000000000931,5.6
828.6710000000894,4.8
828.7159699997865,5.5
828.7325999997556,5.7
830.3131999997422,5.5
831.0,6.0
831.3680599997751,5.8
831.7999999998137,6.8
831.8333000000566,5.6
833.8999999999069,6.0
835.8319000001065,5.8
836.6999999997206,6.2
837.6000000000931,6.0
837.7333299997263,5.7
840.8999999999069,6.5
846.8278000000864,6.7
847.8201000001281,6.5
848.3645799998194,6.5
911.2555999998003,8.5
925.7041699998081,9.2
941.7097199996933,9.3
945.1999999997206,9.2
955.1999999997206,9.1
955.6958300000988,9.3
964.2999999998137,9.2
965.9599999999627,9.4
967.705559999682,9.2
967.9499999997206,9.0
969.9764000000432,9.0
969.9854000001214,9.2
972.9599999999627,9.4
972.9909999999218,9.3
976.2354000001214,9.1
977.0,9.1
979.0055999998003,9.0
985.2909699999727,9.0
986.8999999999069,9.2
987.0249999999069,9.0
987.0805999999866,9.0
987.1992999999784,9.2
987.8700000001118,8.8
987.9799999999814,9.2
989.9099999996834,8.8
989.9458300000988,9.1
990.8999999999069,9.0
990.9235999998637,9.3
990.9399999999441,9.1
990.9499999997206,9.2
991.1000000000931,9.0
991.1000000000931,9.1
991.8900000001304,8.8
992.8999999999069,9.0
992.8999999999069,9.0
992.9937999998219,9.1
993.0,9.2
993.0271000000648,9.1
993.0375000000931,9.0
994.0,9.1
994.9799999999814,9.1
995.0104000000283,9.1
995.2180999997072,9.0
995.2999999998137,9.1
996.1757000000216,8.6
997.0039999997243,9.7
997.9599999999627,8.9
999.0104000000283,8.9
999.8649999997579,9.5
999.9399999999441,8.7
999.9798999996856,9.0
1000.9347199997865,9.0
1000.9854000001214,9.1
1001.9569000001065,9.2
1002.0,9.0
1002.0,9.1
1003.0367999998853,9.1
1003.6999999997206,8.8
1003.9799999999814,8.9
1004.8999999999069,8.8
1006.0638999999501,8.8
1010.2999999998137,8.9
1012.9235999998637,8.9
1013.0699999998324,9.0
1014.8999999999069,8.7
1016.1458000000566,8.4
1018.060399999842,8.7
1018.0805999999866,9.2
1018.2999999998137,8.8
1020.7999999998137,8.5
1020.8374999999069,9.0
1020.9826400000602,8.9
1021.0680999998003,8.8
1021.1000000000931,9.0
1021.7999999998137,8.6
1021.8100000000559,8.8
1021.8379999999888,9.0
1021.8513899999671,8.8
1021.8900000001304,8.8
1021.8999999999069,9.0
1021.9229199998081,8.5
1022.0200000000186,8.7
1022.0200000000186,8.7
1023.0,9.0
1023.1000000000931,8.7
1024.8742999997921,8.5
1024.8900000001304,8.7
1025.0400000000373,8.9
1025.7999999998137,8.8
1026.00139999995,8.8
1026.0423999996856,8.9
1026.091699999757,8.5
1026.7999999998137,8.6
1026.931299999822,8.7
1027.0527800000273,8.4
1027.7700000000186,8.2
1027.7999999998137,8.6
1027.8409699997865,8.6
1028.0319400001317,8.5
1028.0400000000373,8.4
1028.7999999998137,8.6
1028.7999999998137,8.4
1028.8379999999888,8.6
1028.8500000000931,8.5
1028.8900000001304,8.5
1029.0,8.4
1029.0,8.5
1029.0200000000186,8.3
1030.8599999998696,8.3
1030.8999999999069,8.4
1031.0,8.7
1032.0,8.9
1033.0048599997535,8.7
1034.8379999999888,8.3
1034.9506899998523,8.0
1035.9416700000875,7.5
1036.8599999998696,7.8
1038.9145999997854,7.4
1040.1999999997206,7.5
1040.7999999998137,7.5
1040.808999999892,7.7
1040.8548599998467,7.7
1042.1999999997206,7.5
1043.0111099998467,7.3
1043.446529999841,6.9
1043.7950999997556,7.3
1044.0400000000373,6.5
1044.8649999997579,6.5
1045.1075999997556,7.0
1045.7539999997243,7.1
1045.7999999998137,6.8
1045.830559999682,6.9
1045.8645999999717,6.6
1045.8999999999069,6.6
1046.7539999997243,7.1
1046.8999999999069,6.9
1047.7539999997243,7.0
1047.9799999999814,6.2
1048.8201000001281,6.2
1048.8339999997988,6.0
1048.935399999842,6.0
1049.7749999999069,6.9
1049.7999999998137,5.7
1049.7999999998137,6.5
1050.1999999997206,6.0
1050.4798999996856,6.6
1050.75,5.8
1050.75,5.7
1050.7539999997243,6.8
1050.7999999998137,6.1
1050.851389999967,5.8
1051.0652799997479,5.5
1051.0833000000566,5.7
1051.7999999998137,5.6
1051.7999999998137,5.6
1051.8229000000283,5.3
1051.976389999967,5.3
1052.0,5.4
1052.1777800000273,5.1
1052.2609999999404,5.2
1052.7199999997392,5.6
1052.7539999997243,6.7
1052.7610999997705,5.4
1052.7999999998137,5.6
1053.0,6.0
1053.7207999997772,5.3
1053.7993000000715,5.1
1055.8166700000875,4.8
1055.835399999749,5.0
1055.876389999874,4.6
1056.0506899999455,5.0
1056.3611099999398,4.0
1056.6999999997206,4.7
1056.7999999998137,4.8
1057.2999999998137,4.8
1057.7999999998137,4.7
1058.0,4.7
1058.7298999996856,4.3
1058.8791700000875,4.6
1059.040279999841,4.3
1059.360419999808,3.9
1059.4034699997865,3.8
1059.4972000000998,4.0
1059.7055999999866,3.9
1059.7399999997579,4.5
1059.75,4.4
1059.7999999998137,4.2
1060.5353999999352,4.1
1060.7611099998467,4.2
1060.766669999808,4.0
1060.839999999851,4.2
1060.868799999822,4.1
1061.4430599999614,3.7
1061.7442000000738,3.8
1062.6200000001118,3.9
1062.6946999998763,3.75
1062.75,4.4
1062.7900000000373,4.0
1062.7999999998137,4.4
1062.802799999714,3.7
1062.8169999998063,5.1
1062.8667000001296,4.0
1062.8799999998882,3.9
1062.8999999999069,4.2
1063.029899999965,4.0
1063.3520800000988,3.7
1063.7284699999727,3.9
1063.7999999998137,3.8
1063.8100000000559,3.8
1064.1999999997206,4.0
1064.351389999967,3.4
1064.3701399997808,3.5
1064.455559999682,3.4
1064.4680999997072,3.8
1064.7492999997921,3.7
1065.0930599998683,4.0
1065.1000000000931,4.0
1066.3374999999069,3.3
1066.4555999999866,3.9
1066.6985999997705,3.5
1066.7999999998137,4.0
1066.8062499999069,3.4
1066.9624999999069,3.2
1067.2937499997206,3.5
1068.3874999997206,3.3
1068.4624999999069,3.8
1068.7333299997263,3.3
1068.8013899996877,3.4
1068.8999999999069,3.8
1069.403500000015,3.6
1069.4097199998796,3.9
1069.4326399997808,3.4
1069.7506900001317,3.3
1069.7999999998137,3.9
1069.8999999999069,3.7
1069.8999999999069,3.6
1069.994399999734,3.7
1070.3347199996933,3.3
1070.4735999996774,3.7
1070.4868000000715,3.6
1070.7999999998137,4.0
1070.8999999999069,3.9
1071.0354200000875,3.4
1071.1777800000273,3.8
1071.5041999998502,3.8
1071.7339999997057,3.3
1071.740299999714,4.3
1071.8305999999866,3.7
1071.865299999714,4.1
1071.8826000001281,3.9
1072.0,3.5
1072.4520799997263,3.7
1072.6400000001304,4.1
1072.6999999997206,3.7
1072.6999999997206,3.5
1072.7199999997392,4.0
1072.861809999682,3.5
1072.8722199997865,3.6
1073.0214999997988,3.6
1073.3152799997479,3.3
1073.6938000000082,3.4
1073.7999999998137,3.5
1074.028500000015,3.7
1074.0444399998523,3.6
1074.2787799998187,3.6
1074.7006999999285,3.9
1074.9166999999434,3.6
1075.0,3.7
1075.055999999866,3.8
1075.1000000000931,3.8
1075.1222199997865,3.7
1075.679999999702,3.9
1075.7099999999627,3.8
1075.7680999999866,3.7
1075.7900000000373,3.5
1075.7999999998137,3.7
1075.7999999998137,3.7
1076.0944400001317,3.6
1076.18610000005,3.8
1076.311110000126,3.3
1076.3756999997422,3.7
1076.4520799997263,3.9
1076.5110999997705,3.7
1076.774299999699,3.7
1076.7819400001317,3.4
1076.7999999998137,3.9
1076.8169999998063,3.7
1077.0944400001317,3.5
1077.3791999998502,3.6
1077.3874999997206,3.3
1077.4222200000659,4.0
1077.8169999998063,3.6
1077.8582999999635,3.9
1077.8889000001363,4.0
1078.0,3.4
1078.0555599997751,3.5
1078.1166699999012,3.7
1078.2923999996856,3.6
1078.3777799997479,3.7
1078.3999999999069,3.6
1078.404860000126,3.7
1078.6000000000931,3.9
1078.6499999999069,3.5
1078.6599999996834,3.9
1078.6999999997206,3.9
1078.7199999997392,3.2
1078.740299999714,3.3
1078.8599999998696,3.4
1079.0,4.1
1079.1000000000931,3.8
1079.7193999998271,3.4
1079.810399999842,3.6
1079.865299999714,3.8
1079.8999999999069,3.9
1079.8999999999069,3.5
1080.0214999997988,3.9
1080.115299999714,3.1
1080.1583300000057,4.0
1080.391669999808,3.7
1080.5249999999069,3.9
1080.6000000000931,3.7
1080.7284699999727,3.7
1080.7611099998467,3.8
1080.779999999795,3.7
1080.7960000000894,3.1
1080.8582999999635,3.5
1080.8583299997263,3.6
1080.861809999682,3.7
1080.8999999999069,3.7
1080.8999999999069,3.6
1080.985419999808,3.7
1080.9902800000273,3.7
1081.3888900000602,3.7
1081.4103999999352,3.5
1081.6000000000931,3.6
1081.6299999998882,3.7
1081.6400000001304,3.8
1081.6999999997206,3.7
1081.7020799997263,3.5
1081.7399999997579,3.8
1081.7879999997094,3.5
1081.7999999998137,3.6
1081.7999999998137,4.0
1081.8999999999069,3.6
1081.9958299999125,3.6
1082.3909700000659,3.7
1082.4243000000715,3.7
1082.4402799997479,3.4
1082.6499999999069,3.7
1082.6499999999069,3.7
1082.654899999965,3.9
1082.679999999702,3.1
1082.6959999999963,3.7
1082.6999999997206,3.9
1082.6999999997206,3.7
1082.6999999997206,3.7
1082.6999999997206,3.7
1082.7199999997392,3.7
1082.743799999822,3.8
1082.7749999999069,3.1
1082.7958299997263,3.7
1082.7999999998137,3.6
1082.7999999998137,3.8
1082.8174000000581,3.3
1082.8999999999069,3.8
1082.8999999999069,3.5
1083.3006899999455,3.5
1083.6819400000386,3.5
1083.6825999999419,3.8
1083.7818999998271,3.1
1083.7875000000931,3.9
1083.841000000015,3.3
1083.8917000000365,3.7
1084.0430600000545,3.3
1084.3305999999866,3.8
1084.6000000000931,3.2
1084.7749999999069,3.0
1084.8520999997854,3.3
1085.0249999999069,3.8
1085.3715300001204,3.8
1085.686400000006,3.35
1085.6999999997206,3.6
1085.7431000000797,3.4
1085.7472000000998,3.9
1085.7999999998137,3.5
1085.7999999998137,3.9
1086.1270800000057,3.7
1086.3041699999012,3.8
1086.404199999757,3.8
1086.6400000001304,3.8
1086.7069399999455,3.8
1086.7083000000566,4.1
1086.7099999999627,3.3
1086.7159699997865,3.8
1086.716699999757,3.8
1087.0,3.9
1087.0,3.9
1087.6707999999635,3.4
1087.6999999997206,3.5
1087.8999999999069,3.7
1088.3396000000648,3.8
1088.6400000001304,3.9
1088.6400000001304,3.4
1088.6899999999441,3.8
1088.691000000108,3.6
1088.719599999953,3.4
1088.7374999998137,3.5
1088.75,3.7
1088.75,3.2
1088.7749999999069,2.9
1088.8100000000559,2.9
1089.3006899999455,3.9
1089.403500000015,3.8
1089.6999999997206,3.7
1089.746499999892,3.9
1089.7749999999069,2.9
1089.8589999997057,3.3
1090.0874999999069,3.7
1090.360419999808,3.9
1090.3813000000082,3.7
1090.4416700000875,3.3
1090.674309999682,3.8
1090.7999999998137,3.7
1091.3868100000545,3.8
1091.6000000000931,3.4
1091.6200000001118,3.9
1091.6569400001317,3.8
1091.6599999996834,3.8
1091.6899999999441,3.7
1091.6999999997206,3.8
1091.6999999997206,3.4
1091.7298999996856,3.4
1091.7749999999069,2.9
1091.7999999998137,3.7
1091.7999999998137,3.6
1091.9326399997808,3.2
1091.9965300001204,3.8
1092.6999999997206,3.7
1092.6999999997206,3.7
1092.75,3.8
1093.1000000000931,3.7
1093.336110000033,3.4
1093.3964999997988,3.6
1093.705559999682,3.8
1093.7604000000283,3.9
1093.7999999998137,4.0
1094.6464999997988,3.3
1094.7749999999069,2.9
1094.8840000000782,3.6
1095.2889000000432,3.6
1096.297919999808,4.0
1096.3638999997638,3.7
1096.4624999999069,3.8
1096.656299999915,3.9
1097.0,4.0
1097.3826000001281,3.6
1097.6770999999717,3.7
1097.8379999999888,3.1
1097.8999999999069,3.8
1097.8999999999069,3.8
1098.3569399998523,4.0
1098.3708299999125,3.3
1098.6299999998882,3.9
1098.685399999842,4.0
1098.8742999997921,3.9
1098.9152999999933,3.4
1098.9381900001317,3.7
1099.0069399997592,3.9
1099.1000000000931,4.1
1099.615299999714,3.7
1099.677799999714,4.0
1099.6999999997206,3.9
1099.711799999699,3.8
1099.7277999999933,4.2
1099.7539999997243,3.2
1099.7999999998137,3.7
1099.839999999851,3.8
1099.8520999997854,4.0
1099.8673999998719,3.8
1099.8999999999069,3.8
1100.3972000000067,3.9
1100.4583299998194,3.4
1100.617999999784,3.8
1100.7749999999069,3.2
1100.7819400001317,3.9
1101.3645799998194,3.9
1102.3472199998796,3.9
1102.6041999999434,4.0
1102.6999999997206,4.1
1102.7999999998137,3.7
1103.2680999999866,4.0
1103.6798999998719,3.9
1103.7541700000875,4.0
1103.7999999998137,3.8
1103.8305999999866,4.0
1104.3027800000273,3.8
1104.3937999997288,3.7
1104.6999999997206,3.7
1104.8666699999012,3.9
1104.8999999999069,4.0
1105.0770000000484,3.8
1105.1291700000875,3.7
1105.3555600000545,3.7
1105.3902799999341,3.9
1105.4068999998271,3.9
1105.446529999841,3.4
1105.6999999997206,4.1
1105.7599999997765,3.9
1105.7999999998137,3.8
1105.8999999999069,3.8
1105.9079999998212,4.1
1106.304860000033,3.9
1106.6499999999069,3.5
1106.7110999999568,4.1
1106.8514000000432,4.0
1106.8867999999784,3.9
1106.961110000033,3.8
1107.304860000033,3.9
1107.811110000126,3.7
1107.8118099998683,3.8
1107.9055999997072,3.8
1108.4485999997705,3.9
1108.5800000000745,4.0
1108.5985999996774,4.2
1108.6208299999125,4.4
1108.6499999999069,3.6
1108.7333299997263,3.9
1108.8659999999218,3.8
1109.0,4.0
1109.5902800001204,4.4
1109.6499999999069,3.6
1109.6999999997206,3.8
1109.7083000000566,3.7
1109.8999999999069,3.8
1109.9499999997206,3.9
1110.4021000000648,3.9
1110.589999999851,3.8
1110.6222199997865,4.4
1110.6899999999441,4.3
1110.6938000000082,4.3
1110.7207999997772,3.9
1110.7909999997355,4.2
1110.7930999998935,4.2
1110.802799999714,3.6
1110.806299999822,4.1
1110.8999999999069,4.1
1110.966000000015,4.0
1111.0,4.3
1111.1291999998502,4.0
1111.3118099998683,4.0
1111.445139999967,3.7
1111.6000000000931,3.5
1111.8166999998502,4.0
1111.8999999999069,4.1
1112.279860000126,3.9
1112.3097199997865,4.1
1112.691000000108,4.0
1112.7611099998467,3.8
1112.8100000000559,4.5
1112.8999999999069,3.8
1113.2971999999136,4.1
1113.3166700000875,4.1
1113.5902800001204,4.2
1113.6000000000931,4.5
1113.6099999998696,3.9
1113.6099999998696,4.2
1113.6299999998882,3.9
1113.6999999997206,4.2
1113.6999999997206,4.2
1113.7333299997263,3.9
1113.7599999997765,3.9
1113.779999999795,4.2
1113.8166999998502,4.7
1114.3131900001317,4.1
1114.6000000000931,4.1
1114.6736099999398,4.5
1115.3506899997592,4.2
1115.643059999682,4.4
1115.8235999997705,4.1
1115.9020799999125,3.9
1116.4423599997535,3.8
1116.4555999999866,3.8
1116.4728999999352,4.1
1116.6319999997504,3.9
1116.740299999714,4.0
1116.7749999999069,3.9
1116.8180999998003,4.3
1116.9399999999441,4.1
1117.322919999715,4.2
1117.8999999999069,4.1
1118.6568999998271,4.0
1119.5699999998324,4.4
1119.5958300000057,3.7
1119.6000000000931,4.3
1119.6374999997206,4.2
1119.6714999997057,4.6
1119.6749999998137,4.5
1119.681299999822,4.1
1119.6999999997206,4.5
1119.6999999997206,4.5
1119.7228999999352,4.1
1120.5076000001281,4.1
1120.6652999999933,4.3
1120.6999999997206,4.3
1120.9399999999441,3.9
1121.2631999999285,4.1
1121.3166700000875,4.3
1121.3930999999866,4.0
1121.589999999851,3.8
1121.6000000000931,4.5
1121.6080000000075,4.1
1121.6200000001118,4.4
1121.6299999998882,4.1
1121.6620000000112,4.0
1121.6707999999635,4.1
1121.685399999842,3.7
1121.7999999998137,4.0
1121.8700000001118,3.9
1121.8999999999069,4.6
1121.955559999682,4.1
1122.3486099997535,3.8
1122.6000000000931,4.0
1123.6568999998271,4.1
1124.0,4.2
1124.6326000001281,4.6
1125.288889999967,4.0
1125.6099999998696,4.3
1125.62360000005,4.8
1125.6707999999635,3.7
1125.6714999997057,4.3
1125.683299999684,4.0
1125.7527999999002,4.4
1126.0,4.3
1126.2610999997705,4.0
1126.6256999997422,4.2
1126.6999999997206,4.3
1126.7270999997854,4.3
1127.384029999841,4.4
1127.589999999851,4.5
1127.595600000117,4.1
1127.6000000000931,4.2
1127.6099999998696,4.4
1127.6099999998696,4.5
1127.6200000001118,4.2
1127.6200000001118,4.4
1127.6400000001304,4.5
1127.6568999998271,4.2
1127.6763999997638,4.6
1127.8999999999069,4.0
1127.9451000001281,4.5
1128.4263899996877,3.9
1128.589999999851,4.4
1128.6000000000931,4.5
1128.6000000000931,4.5
1128.6048599998467,4.5
1128.6083299997263,4.5
1128.8999999999069,4.5
1129.0006900001317,4.1
1129.0882000001147,4.0
1129.2714999997988,4.3
1129.9381900001317,4.4
1130.8999999999069,4.6
1131.185399999842,4.5
1131.436110000126,4.3
1131.4485999997705,4.0
1131.6099999998696,4.5
1131.6673599998467,4.7
1131.8999999999069,4.3
1132.0,4.3
1132.341000000015,4.5
1132.6014000000432,4.4
1133.2694000001065,4.3
1133.3812500000931,3.9
1133.4145800000988,4.0
1133.6499999999069,4.4
1133.6673999996856,4.4
1133.6999999997206,4.1
1133.8999999999069,4.2
1133.8999999999069,4.8
1134.0131899998523,4.5
1134.6166699999012,4.8
1134.7083000000566,4.7
1134.8999999999069,4.2
1134.9104200000875,4.7
1135.3125,4.4
1135.466000000015,4.2
1135.5800000000745,4.7
1135.6299999998882,4.7
1135.653500000015,4.4
1135.6999999997206,4.6
1135.7399999997579,5.0
1135.75,5.1
1136.5569400000386,4.7
1136.6899999999441,4.8
1136.715299999807,4.6
1137.0,4.6
1137.611809999682,4.8
1137.8999999999069,4.3
1138.2735999999568,4.2
1138.385419999715,4.4
1138.6326000001281,4.5
1138.6569400001317,4.8
1138.657600000035,4.5
1138.8999999999069,4.3
1139.0,4.7
1139.0735999997705,4.0
1139.3194399997592,4.4
1139.677799999714,4.5
1139.8999999999069,4.4
1140.6000000000931,4.6
1140.6000000000931,4.6
1140.6097200000659,4.7
1140.6499999999069,4.6
1140.6999999997206,5.1
1140.8999999999069,5.1
1141.274299999699,4.8
1141.5972199998796,4.7
1141.6367999999784,5.0
1141.6707999999635,5.0
1141.6943999999203,4.9
1141.6999999997206,4.4
1141.6999999997206,5.0
1141.6999999997206,4.5
1141.7110999999568,5.0
1141.9104200000875,4.4
1141.9381900001317,4.5
1142.6659699999727,4.7
1143.3999999999069,4.5
1143.674309999682,4.8
1143.945139999967,4.6
1144.4083300000057,4.3
1144.6099999998696,5.2
1144.6200000001118,4.6
1144.6409700000659,4.8
1144.7083000000566,4.5
1145.3478999999352,4.7
1145.7089999997988,4.6
1145.8999999999069,5.0
1146.6902799997479,4.9
1146.8999999999069,5.0
1147.6000000000931,4.8
1147.6099999998696,5.2
1147.6166699999012,5.0
1147.6200000001118,4.7
1147.6299999998882,4.8
1147.6499999999069,4.9
1148.278500000015,4.7
1148.6395799997263,4.7
1148.6603999999352,4.6
1149.6499999999069,4.4
1150.6000000000931,5.0
1150.6499999999069,4.4
1150.6631999998353,4.8
1151.6299999998882,4.8
1151.6299999998882,4.9
1151.6534699997865,4.9
1151.9381900001317,4.8
1152.6222000000998,4.8
1152.6708299997263,4.8
1152.6999999997206,5.1
